name,lat,lng,type,state,district,code
Ahimanpur,25.2522215,82.5115963,train_station,,,AHM
Bhiti,25.3337865,82.2619238,train_station,,,BYH
Jangiganj,25.305271,82.3503445,train_station,,,JGG
Gopiganj / Gyanpur Road,25.2799641,82.4277714,train_station,,,GYN
Mandi Bamora,24.0534758,78.0823252,train_station,,,MABA
Mahoba Junction,25.3063687,79.8502763,train_station,,,MBA
Kulpahar,25.2948124,79.6363876,train_station,,,KLAR
Chithari,25.2356114,79.8868822,train_station,,,CHIT
Charkhari Road,25.3073383,79.743902,train_station,,,CRC
Ghutai,25.2893041,79.4419621,train_station,,,GTI
Raghouli,25.1331779,79.8897845,train_station,,,RGLI
Baripura,25.3361772,79.9382625,train_station,,,BPRA
Singhpur Dumra,25.066363,79.8968977,train_station,,,SPDM
Ata,26.0443598,79.598655,train_station,,,ATA
Phaphund,26.6324444,79.5545165,train_station,,,PHD
Shamsabad,27.4696663,79.4380567,train_station,,,SSD
Nibkarori,27.3289056,79.4100109,train_station,,,NBUE
Pakhna,27.3082676,79.3325603,train_station,,,PKNA
Jasoda,27.0838113,79.8191801,train_station,,,JDA
Harsingpur Goba,27.4301308,79.4986251,train_station,,,HSY
Ugarpur,27.3504159,79.5067561,train_station,,,UGP
Mota,27.2892901,79.2542645,train_station,,,MOTA
Kamalganj,27.2586871,79.630341,train_station,,,KLJ
Daryaogonj,27.5981345,79.0827778,train_station,,,DRO
Kampil Road,27.568965,79.2594763,train_station,,,KXF
Rati Ka Nagla,27.6594413,78.2586155,train_station,,,RKN
Rudain,27.5806112,79.1845526,train_station,,,RDN
Agsauli,27.7177848,78.4769933,train_station,,,AUL
Jalesar City,27.4601111,78.3058913,train_station,,,JSC
Shivwala Tehu,27.3827313,78.2237338,train_station,,,SWT
Mitawali,27.2593786,78.2047197,train_station,,,MTI
Harduaganj,27.9907956,78.1290761,train_station,,,HGJ
Kulwa,27.9801855,78.0098935,train_station,,,KLA
Sunamai Halt,28.0217402,78.1562202,train_station,,,SUNM
Park Circus,22.5407799,88.3738814,train_station,,,PQS
Sanjay Gram,25.6950002,87.8979641,train_station,,,SJGM
Mukuria Junction,25.6296119,87.8874328,train_station,,,MFA
Dalimgaon,25.640363,88.3864741,train_station,,,DLX
Motichur,29.9807081,78.177344,train_station,,,MOTC
Dhandera,29.8434568,77.9021007,train_station,,Haridwar,DNRA
Devanahalli,13.2475421,77.7054075,train_station,,,DHL
Meerut City Junction,28.9789661,77.6756994,train_station,,,MTC
Lekhapani,27.3203164,95.8197722,train_station,,,
Malar,27.2042109,72.3758444,train_station,,,MAAR
Fatehabad,27.0192709,78.2997069,train_station,,,FAB
Shamshabad Town,27.0250104,78.1269266,train_station,,,SSDT
Mahpur,25.6042787,83.2464819,train_station,,,MHO
Sadat,25.6735452,83.3089207,train_station,,,SDT
Dohrighat,26.2684052,83.5134471,train_station,,,DIT
Tori Junction,23.6812435,84.7400905,train_station,,,TORI
Mahuamilan,23.6671205,84.7982847,train_station,,,MMLN
Hazaribagh Road,24.1746016,85.8918945,train_station,,,HZD
Kashi Chak,25.071317,85.7202413,train_station,,,KSC
Sirari,25.1329756,85.9532493,train_station,,,SRY
Akbarnagar,25.235326,86.8353487,train_station,,,AKN
Sultanganj,25.2414966,86.7349906,train_station,,,SGG
Dilli Dewan Ganj,25.4328829,87.7786264,train_station,,,DVJ
Labha,25.4398132,87.7445945,train_station,,,LAV
Pranpur Road,25.4620663,87.7043412,train_station,,,PQD
Kuretha,25.4952465,87.6439126,train_station,,,KUQ
Nayatola Railway Station,25.5617897,87.6031725,train_station,,,NYT
Dalan,25.6028,87.563074,train_station,,,DLF
Rautara,25.6653469,87.5288484,train_station,,,RWA
Kishanganj,26.0983336,87.9504424,train_station,,,KNE
Rangapani,26.6652774,88.3760926,train_station,,,RNI
Siliguri Town,26.7053942,88.4310897,train_station,,,SGUT
Tindharia,26.8521151,88.3332517,train_station,,,TDH
Bari,26.649855,77.6176133,train_station,,,BARI
Timba Road,22.8087403,73.3810608,train_station,,,TBA
Samlaya Junction,22.484462,73.3025357,train_station,,,SMLA
Kasbe Sukene,20.0743449,74.0313112,train_station,,,KBSN
Dahanu Road,19.9915236,72.7434083,train_station,,,DRD
Torang,23.2712945,85.8589227,train_station,,,TRAN
Kita,23.3641962,85.7608427,train_station,,,KITA
Bhurkunda,23.6371734,85.3721755,train_station,,,BHKD
Khalari,23.6504597,85.0029245,train_station,,,KLRE
Patratu,23.6668568,85.3056514,train_station,,,PTRU
Pathardih Bazar,23.682887,86.4283278,train_station,,,PEH
Purulia Junction,23.325579,86.3779801,train_station,,,PRR
Adityapur,22.7826736,86.1590356,train_station,,,ADTP
Birarajpur,22.8232813,86.0654018,train_station,,,BIRP
Rajkharsawan Junction,22.7338921,85.8113961,train_station,,,RKSN
Bishnupur,23.0647729,87.3011978,train_station,,,VSU
Rainagar,23.0684988,87.886208,train_station,,,RNGR
Tupkadih,23.713607,86.0637803,train_station,,,TKB
Midnapore,22.425139,87.3076852,train_station,,,MDN
Chakradharpur,22.6783014,85.6270604,train_station,,,CKP
Madhukunda Railway Station,23.6267965,86.8691992,train_station,,,MDKD
Salboni,22.6396493,87.3213721,train_station,,,SLB
Chandrakona Road,22.7387425,87.3410184,train_station,,,CDGR
Tetulmari,23.8145805,86.3432257,train_station,,,TET
Karkend,23.7661985,86.3696381,train_station,,,KRKN
Jamuni,23.7695755,86.2033493,train_station,,,JMX
Phulwartanr,23.7753498,86.2268633,train_station,,,PLJE
Tentulla,23.7908251,86.2780665,train_station,,,TNJE
Khanudih,23.797402,86.2025442,train_station,,,KNF
Kharkhari,23.7684551,86.2281323,train_station,,,KHRI
Gourinathdham,23.3957798,86.2744657,train_station,,,GTD
Jhalda,23.3695157,85.9733646,train_station,,,JAA
Tulin,23.378721,85.9019928,train_station,,,THO
Kustaur,23.4031724,86.4540347,train_station,,,KSU
Barlanga,23.4444805,85.8393142,train_station,,,BLNG
Mankar,23.4203542,87.5547961,train_station,,,MNAE
Ukhra,23.6538612,87.2336309,train_station,,,UKA
Jamuria,23.7136229,87.0718471,train_station,,,JMA
Rupnarayanpur,23.8190716,86.8862592,train_station,,,RNPR
Dangtal,26.4692775,90.4951321,train_station,,,DTX
Basugaon,26.460047,90.4197069,train_station,,,BSGN
Mantatti,17.2274967,77.5097405,train_station,,,MVH
Doiwala,30.1759026,78.1222127,train_station,,,DWO
Anuppur Junction,23.1178762,81.6964695,train_station,,,APR
Birsinghpur,23.3668093,81.0434772,train_station,,,BRS
Burhar,23.2126936,81.5285687,train_station,,,BUH
Jhalwara,23.7724728,80.4742176,train_station,,,JLW
Jukehi,23.9858153,80.4324882,train_station,,,JKE
Maihar,24.2567489,80.7637341,train_station,,,MYR
Mudaria,23.3580396,81.0951704,train_station,,,MDXR
Shahdol,23.2859237,81.3648409,train_station,,,SDL
Amlai,23.1730884,81.5928891,train_station,,,AAL
Umaria,23.5230597,80.8226567,train_station,,,UMR
Lagargawan,24.4646226,80.8148761,train_station,,,LGCE
Manendragarh,23.21946,82.1977605,train_station,,,MDGR
Sigsigi,24.2594993,83.8544573,train_station,,,SQS
Muhammadganj,24.4268315,83.8702537,train_station,,,MDJ
Japla,24.5390405,84.0029468,train_station,,,JPL
Khurai,24.0521941,78.3309666,train_station,,,KYE
Vidisha,23.5225788,77.8148001,train_station,,,BHS
Sawai Madhopur Junction,26.0180065,76.3564667,train_station,,,SWM
Indragarh Sumerganj Mandi,25.7282616,76.2327904,train_station,,,IDG
Boddavara,18.1751927,83.1133383,train_station,,,BDVR
Shivalingapuram,18.1973141,83.0669565,train_station,,,SLPM
Shimiliguda,18.3027653,82.9541352,train_station,,,SMLG
Gorapur,18.3466473,82.7939634,train_station,,,GPJ
Darliput,18.3497328,82.7036266,train_station,,,DPC
Dhakuria,22.5091067,88.3711314,train_station,,,DHK
Bacheli,18.7038788,81.2387081,train_station,,,BCHL
Dantewara,18.9080594,81.3557636,train_station,,,DWZ
Raigarh,21.8923059,83.3893578,train_station,,,RIG
Kirodimal Nagar,21.9272358,83.3321119,train_station,,,KDTR
Balangir Junction,20.6891742,83.4943334,train_station,,,BLGR
Mandir Hasaud,21.2260053,81.7737601,train_station,,,MNDH
Mahasamund,21.1132737,82.1044155,train_station,,,MSMD
Kharsia,21.9920491,83.1040855,train_station,,,KHS
Champa Junction,22.0348235,82.6652117,train_station,,,CPH
New Morinda Junction,30.7760176,76.4885377,train_station,,,NMDA
Hathua,26.3689447,84.3401722,train_station,,,HTW
Amlori Sarsar,26.2912668,84.3462369,train_station,,,ALS
Harda,22.3390401,77.1015504,train_station,,,HD
Timarni,22.3762705,77.2301922,train_station,,,TBN
Lalitpur Junction,24.6878726,78.3957263,train_station,,,LAR
Garhmau,25.5017054,78.6612958,train_station,,,GRM
Mandla Fort,22.5838579,80.355496,train_station,,,MFR
Phulwaria,26.4686647,84.2556732,train_station,,,PLWR
Bathua Bazar,26.497172,84.2323558,train_station,,,BHBR
Sipaya,26.5585627,84.3302428,train_station,,,SPYA
Kali Road,23.0980898,72.5780885,train_station,,,KLRD
Siwan Kachari,26.2258144,84.3479509,train_station,,,SVC
Karchhue,26.2312377,84.2037312,train_station,,,KYW
Kapadvanj,23.0195877,73.0789399,train_station,,,KVNJ
Sidhwalia,26.3345753,84.6677639,train_station,,,SQW
Manjhagarh,26.4176247,84.5045273,train_station,,,MJV
Banga,31.1769882,75.9992842,train_station,,,BXB
Churaru Takarla,31.5925366,76.1712827,train_station,,,CHTL
Jaijon Doaba,31.3499049,76.1335162,train_station,,,JJJ
Nawanshahr Daoba Junction,31.1217955,76.1090751,train_station,,,NSS
Naya Nangal,31.3798527,76.3600363,train_station,,,NNGL
Rahon,31.059624,76.1084995,train_station,,,RHU
Saila Khurd,31.2926278,76.0774094,train_station,,,SQJ
Una Himachal,31.4787354,76.2750706,train_station,,,UHL
Amb Andaura,31.6703546,76.1103728,train_station,,,AADR
Malupota,31.1845546,75.9585559,train_station,,,MXP
Bahram,31.195906,75.9016144,train_station,,,BHM
Samba,32.528497,75.1201349,train_station,,,SMBX
Vijaypur Jammu,32.5720985,75.0214426,train_station,,,VJPJ
Patti,31.2877742,74.8554685,train_station,,,PAX
Kotdwara,29.7446283,78.5220345,train_station,,,KTW
Rusera Ghat,25.7458309,86.0360531,train_station,,,ROA
Narhan,25.7475784,85.975345,train_station,,,NRN
Bhagwanpur Desu,25.825746,85.8473753,train_station,,,BGDS
Muktapur,25.8847183,85.7955539,train_station,,,MKPR
Bihariganj,25.7320449,86.9924144,train_station,,,BHGJ
Nainpur Junction,22.4258293,80.1094709,train_station,,,NIR
Samnapur,21.9418764,80.1564209,train_station,,,SMC
Padriganj,22.3166477,80.1138546,train_station,,,PNJ
Charghat Pipari,23.0381586,79.9237256,train_station,,,CGE
Bodeli,22.269829,73.7161432,train_station,,,BDE
Chhota Udepur,22.3148736,74.0141067,train_station,,,CTD
Waghai,20.7725583,73.5003524,train_station,,,WGI
Vagara,21.8495338,72.8444899,train_station,,,VGRA
Bhadran,22.3568501,72.8915128,train_station,,,BDRN
Bochasan Junction,22.4019104,72.8486355,train_station,,,BCHN
Petlad Junction,22.4857247,72.8017113,train_station,,,PTD
Balwantpura Chelasi,27.8835794,75.2451624,train_station,,,BWPL
Murliganj,25.8887655,86.9994892,train_station,,,MRIJ
Baijnathpur,25.9006779,86.6537931,train_station,,,BYP
Budhma Station,25.9010117,86.8646208,train_station,,,BDMA
Dauram Madhepura,25.9084673,86.7829377,train_station,,,DMH
Araria Court,26.1148216,87.4472844,train_station,,,ARQ
Arariya,26.1363617,87.4119454,train_station,,,ARR
Dantan,21.9305544,87.284002,train_station,,,DNT
Rajula City,21.0467208,71.4561025,train_station,,,RJU
Anandpur Sahib,31.2299862,76.5005778,train_station,,,ANSB
Siddhpur,23.918279,72.3681846,train_station,,,SID
Vadnagar,23.7853622,72.6332132,train_station,,,VDG
Visnagar,23.7026286,72.5420504,train_station,,,VNG
Taranga Hill,23.9590661,72.7110221,train_station,,,TRAH
Kottayam,9.5944777,76.5322834,train_station,,,KTYM
Kadakola,12.1908198,76.663885,train_station,,,KDO
Sagar Jambagaru,14.1700827,75.0235133,train_station,,,SRF
Mumbra,19.1899425,73.0230752,train_station,,,MBQ
Dativali,19.1871047,73.0591806,train_station,,,DTVL
Jamsher Khas,31.2428214,75.6071614,train_station,,,JME
Khojewala,31.3594673,75.4691651,train_station,,,KWJ
Suranussi,31.3805787,75.5426359,train_station,,,SRX
Suchipind,31.3349735,75.6176168,train_station,,,SCPD
Alawalpur,31.4255302,75.6428585,train_station,,,AWL
Navalur,15.4152099,75.0562035,train_station,,,NVU
Kumta,14.4372403,74.421244,train_station,,,KT
Gokarna Road,14.5838472,74.3677286,train_station,,,GOK
Honnavar,14.3159009,74.432402,train_station,,,HNA
Nabha,30.3634981,76.1460696,train_station,,,NBA
Pilu Khera,29.3560498,76.4983069,train_station,,,PKDE
Siwaha,29.3368904,76.4477227,train_station,,,SWDE
Narwasi,28.7647907,75.4097689,train_station,,,NRWI
Sidmukh,28.8935136,75.290577,train_station,,,SDMK
Sadulpur Junction,28.6315918,75.3863689,train_station,,,SDLP
Suratpura Junction,28.6620566,75.4070367,train_station,,,SURP
Jhunjhunun,28.1070891,75.3900287,train_station,,,JJN
Chak Dayala,32.479676,75.3041425,train_station,,,CKDL
Hira Nagar,32.4870691,75.2681589,train_station,,,HRNR
Kathua,32.3981122,75.550694,train_station,,,KTHU
Madhopur Punjab,32.36097,75.5957459,train_station,,,MDPB
Sujanpur,32.3125896,75.6133068,train_station,,,SJNP
Budhi,32.4406249,75.4354296,train_station,,,BDHY
Chhan Arorian,32.4614722,75.3587191,train_station,,,CHNR
Barpeta Road,26.5021259,90.9645713,train_station,,,BPRD
Basudebpur,24.6358599,87.9809886,train_station,,,BDBP
Pathsala,26.497126,91.1777196,train_station,,,PBL
Sorbhog,26.4945638,90.8887291,train_station,,,SBE
Nimtita,24.6238351,88.0095609,train_station,,,NILE
Sidlagatta,13.3920709,77.8641538,train_station,,,IDT
Sangli,16.8584407,74.5880836,train_station,,,SLI
Jayasingpur,16.7907328,74.5509846,train_station,,,JSP
Dundlod Mukandgarh,27.9388781,75.237208,train_station,,,DOB
Nim Ka Thana,27.7420892,75.7793046,train_station,,,NMK
Amta,22.5744025,88.0188847,train_station,,,AMZ
Domjur,22.6431635,88.2095491,train_station,,,DJR
Bargachia,22.6667486,88.1380703,train_station,,,BAC
Talpur Halt,22.8752724,87.9746461,train_station,,,TLPH
Rani Gaidinliu station,24.7423346,93.2370957,train_station,,,RGBP
Tupul,24.8048991,93.6747553,train_station,,,TUPUL
Shribar,24.8165348,93.0099493,train_station,,,SIPC
Khongsang,24.8358361,93.4882544,train_station,,,KSANG
Jaora,23.6291483,75.1159444,train_station,,,JAO
Mandsor,24.0752876,75.0762986,train_station,,,MDS
Nimach,24.4624649,74.8501137,train_station,,,NMH
Nimbahera,24.6236769,74.6946014,train_station,,,NBH
Namli,23.4555165,75.0669853,train_station,,,NLI
Dalauda,23.9488996,75.1059228,train_station,,,DLD
Harkia Khal,24.3630894,74.9190125,train_station,,,HKL
Udupi,13.3360724,74.7708331,train_station,,,UD
Baramati,18.1537178,74.5782004,train_station,,,BRMT
Maladgaon,18.373481,74.5925184,train_station,,,MDDG
Palsana,27.4857497,75.3776831,train_station,,,PLSN
Goriyan,27.5476057,75.2653399,train_station,,,GIO
Ettimadai,10.8984762,76.8959745,train_station,,,ETMD
Karaimadai,11.239301,76.958363,train_station,,,KAY
Sahibzada Ajitsingh Nagar (Mohali),30.6659824,76.7396095,train_station,,,SASN
Chakand Railway Station,24.8913954,84.9956278,train_station,,,CKH
Morbi,22.8243878,70.8312683,train_station,,,MVI
Wankaner Junction,22.6223764,70.9637413,train_station,,,WKR
Dahinsara Junction,22.9558337,70.618224,train_station,,,DAC
Binnaguri,26.7470082,89.0536687,train_station,,,BNV
HITEC City,17.4698143,78.3853779,train_station,,,HTCY
Bareilly Cantt. Junction (Chanehti),28.3109241,79.4275345,train_station,,,CHTI
Kasganj Junction,27.801985,78.6461269,train_station,,,KSJ
Ramganga,28.2983099,79.3760623,train_station,,,RGB
Clutter Buck Ganj,28.3962889,79.3719504,train_station,,,CBJ
Baran,25.0952665,76.5070495,train_station,,,BAZ
Bhonra,25.1779324,76.1578628,train_station,,,BON
Banda,25.4775297,80.334921,train_station,,,BNDA
Malda Court,25.0113527,88.1628321,train_station,,,MLFC
Jalal Khali,23.3471478,88.5140173,train_station,,,JKL
Pagla Chandi,23.7318025,88.3054524,train_station,,,PCX
Dabhoi Junction,22.1376265,73.4155531,train_station,,,DB
Kharar,30.7266681,76.6362157,train_station,,,KARR
Karaikkudi Junction,10.0696672,78.793967,train_station,,,KKDI
Bibinagar,17.4707419,78.7947045,train_station,,,BN
Hindupur,13.818776,77.4999363,train_station,,,HUP
Cavalry Barracks,17.4953503,78.519068,train_station,,,CVB
Mansarovar,19.0164338,73.0806552,train_station,,,MANR
Malkajgiri,17.4483438,78.5289727,train_station,,,MJF
Borabanda,17.4590687,78.4078664,train_station,,,BRBD
Bharath Nagar,17.4626026,78.4301562,train_station,,,BTNR
Dhemaji,27.4894645,94.5425052,train_station,,,DMC
Kesinga,20.1906391,83.2227735,train_station,,,KSNG
Mallarpur,24.0776247,87.725269,train_station,,,MLV
Ramkanali Junction,23.5791571,86.7619479,train_station,,,RKI
Mendipathar,25.914975,90.6338596,train_station,,,MNDP
Ekma,25.9665053,84.5367545,train_station,,,EKMA
Teknewas,25.8075556,84.6897,train_station,,,TKV
Kopa Samhota,25.8522429,84.6524582,train_station,,,KPS
Daudpur,25.9070373,84.5907932,train_station,,,DDP
Shri Vijainagar,29.2403087,73.5227092,train_station,,,SBNR
Gadag Junction,15.4364738,75.6421607,train_station,,,GDG
Lottegollahalli,13.04347,77.5630839,train_station,,,LOGH
Hulkoti,15.4331872,75.5288841,train_station,,,LKT
Harihar,14.5153541,75.8110476,train_station,,,HRR
Girimaidan,22.3409156,87.3069565,train_station,,,GMDN
Khadeen,25.7289309,71.1279604,train_station,,,KQF
Bhagega,27.6771815,75.7210506,train_station,,,BAGA
Multai,21.7828449,78.263508,train_station,,,MTY
Saoner Junction,21.3877213,78.9264484,train_station,,,SONR
Seoni,22.0750701,79.5458969,train_station,,,SEY
Shapur Junction,21.4776544,70.3706999,train_station,,,SHH
Balwa,21.8946209,69.9542868,train_station,,,WAB
Raiganj,25.6187179,88.1290332,train_station,,,RGJ
Chikodi Road,16.3719952,74.769678,train_station,,,CKR
Ramnagar,29.3896465,79.1218613,train_station,,,RMR
Narasambudhi,12.0755193,76.7495015,train_station,,,NBU
Cheppad Halt Station,9.2330076,76.4768113,train_station,,,CHPD
Sunam Udham Singh Wala,30.1299974,75.8082921,train_station,,,SFMU
Kalpi,26.1200627,79.7560895,train_station,,,KPI
Mettupalayam,11.2990523,76.9354703,train_station,,,MTP
Ujhani,27.9951096,79.0153138,train_station,,,UJH
Meralgram,24.197401,83.7098728,train_station,,,MQX
Nagar Untari,24.2852638,83.5137138,train_station,,,NUQ
Dhanwar,24.4236196,85.9653565,train_station,,,DNWR
Garhmuktesar Bridge,28.7606635,78.1412593,train_station,,,GGB
Ichhapur,22.7998264,88.3739103,train_station,,,IP
Bayana Junction,26.9160529,77.2964189,train_station,,,BXN
Pandavapura,12.4637766,76.681066,train_station,,,PANP
Narasaraopet,16.2301301,80.0403823,train_station,,,NRT
Tharwai,25.5392504,81.9145831,train_station,,,THW
Bobbili Junction,18.5764158,83.3460539,train_station,,,VBL
Salur,18.5271586,83.2062447,train_station,,,SALR
Rompalle,18.5436197,83.2520731,train_station,,,RML
Malkhaid Road,17.14741,77.1743037,train_station,,,MQR
Chandan Chauki,28.5450205,80.7697692,train_station,,,CDC
Padugupadu,14.4980674,79.990046,train_station,,,PGU
Alwar Junction,27.5604901,76.6213533,train_station,,,AWR
Etah,27.5721659,78.6539605,train_station,,,ETH
Mania,26.8058793,77.9197976,train_station,,,MIA
Jajau,26.9340843,77.9362387,train_station,,,JJ
Bhandai Junction,27.0686797,77.9665825,train_station,,,BHA
Haridaspur,20.7242481,86.1172217,train_station,,,HDS
Kendujhargarh,21.6604642,85.6266109,train_station,,,KDJR
Naranpur,21.6171438,85.6372317,train_station,,,NANR
Sukinda Road Junction,20.975038,86.0514034,train_station,,,SKND
Tomka Jn.,21.1077362,85.9761779,train_station,,,TMKA
Baghuapal,21.0420811,86.0128928,train_station,,,BGPL
Shujalpur,23.3805757,76.7232104,train_station,,,SJP
Salpura,24.7703349,76.7342481,train_station,,,SYL
Chhabra Gugor,24.6797999,76.8515881,train_station,,,CAG
Lanka,25.9157407,92.9576495,train_station,,,LKA
Hojai,26.001873,92.8520353,train_station,,,2
New Sisibargaon,27.5357587,94.6848265,train_station,,,NSBG
Boxirhat,26.3069121,89.7375178,train_station,,,BXHT
Obra Dam,24.4395183,82.9774315,train_station,,,OBR
Sonbhadra,24.683185,83.0780843,train_station,,,SBDR
Harmuti Junction,27.1190192,93.8606073,train_station,,,HMY
Gevra Road,22.3491933,82.6462063,train_station,,,GAD
Krishna Junction,16.4105669,77.32885,train_station,,,KSN
Shakti Nagar,24.1229471,82.7045864,train_station,,,SKTN
Phalodi Junction,27.125755,72.3666717,train_station,,,PLCJ
Mourigram,22.5802652,88.2560296,train_station,,,MRGM
Ghosipura,26.2128776,78.1522371,train_station,,,GOPA
Jora Alapur,26.3445812,77.8022992,train_station,,,JPO
Kudachi,16.6242898,74.858412,train_station,,,KUD
