name,lat,lng,type,state,district,phone
Police Station,10.159992,76.3910835,police_station,,,
"Police Station, Pettah",8.4967605,76.9324136,police_station,,,
Anthikad Police Station,10.4602651,76.1204515,police_station,,,
Police Station,22.4590384,77.4776772,police_station,,,
Police Station,10.0178912,76.3357687,police_station,,,
"Police Station, Kilikkollur",8.9092374,76.6198786,police_station,,,
"Police Station,Bekal",12.4149738,75.0222837,police_station,,,+91-497 2236224
"Police Station , noolpuzha",11.6051931,76.3245502,police_station,,,
"District Police Office,Palakkad",10.7641684,76.6511345,police_station,,,
"Police Station , Koothattukulam",9.8621779,76.5953868,police_station,,,
"Police Station, Vadakkencherry",10.5912873,76.4833493,police_station,,,
"Police Station, Chakkarakkal",11.8903389,75.4572904,police_station,,,
"Police Station,Kadinamkulam",8.6042841,76.8206492,police_station,,,
CI Beypore Coastal Police Station,11.1934422,75.8042548,police_station,,,
"Police Station,Balussery",11.4488701,75.8241282,police_station,,,
"Police Station ,Mala",10.2398072,76.2668155,police_station,,,
Irinjalakkuda DYSP office,10.3656365,76.2192541,police_station,,,
Mukkam Police Station,11.3254073,75.992184,police_station,,,
"Police Station ,Valayam",11.7222335,75.6700896,police_station,,,
"Police Station, Pattambi",10.8042537,76.1862578,police_station,,,
"Police Station , Piravom",9.865582,76.4894856,police_station,,,
Kotwali Police Station,23.3705851,85.3219737,police_station,,,2200968
Mahila Thana Campus,23.3705922,85.3224594,police_station,,,
Medical College Police Station,11.2710923,75.8382193,police_station,,,
Kotwali Thana Ranchi,23.3707226,85.3220732,police_station,,,
"Police Station, Karuvarakundu",11.1207099,76.3352145,police_station,,,+91-4931 280 210
"Police Station,Kannapuram",11.9928344,75.3058113,police_station,,,
"Police Station,Kanjar",9.8173889,76.8099558,police_station,,,
"Police Station, Meppayur",11.5306417,75.7097737,police_station,,,
"Police Station, Mayyil",11.9951283,75.4486652,police_station,,,
UP Rajkiya Railways Police office,25.4573946,81.8277614,police_station,,,
NAMKHANA POLICE STATION,21.7583372,88.2336611,police_station,,,
Pension Mohalla Police Station,13.0090998,76.0954842,police_station,,,
Police Station,23.4090188,88.3718867,police_station,,,
Tourisam Police Station,12.3899101,75.0412138,police_station,,,
2 Town police station 8 Incline Colony,18.6858944,79.5444888,police_station,,,
நாச்சியார்புரம் காவல் நிலையம்,10.0800037,78.6721154,police_station,,,
Trombay Police Station,19.0380156,72.9452555,police_station,,,
"Police Station, Mannarkkad",10.9922043,76.4599204,police_station,,,
"Police Station,Ambalathara",12.3719979,75.1340637,police_station,,,
"Police Station, Ambalapuzha",9.3824946,76.3540416,police_station,,,
Jammu & Kashmir Police Headquarters,34.0291772,74.7784005,police_station,,,
rajasthan police headquaters,26.8852927,75.7988784,police_station,,,
Ezhukone Police Station,8.9689565,76.7226491,police_station,,,
Police Station,11.3816601,76.7359451,police_station,,,
Turbhe Police Station,19.0666157,73.0196546,police_station,,,
"Police Station, Nadakkavu",11.2714683,75.7751711,police_station,,,
Achenkovil Police Station,9.0914075,77.1251072,police_station,,,
"Police Station, Chevayoor",11.2929774,75.81798,police_station,,,
"Police Station, Kottakkal",11.0004016,76.0073751,police_station,,,
Byculla Police Station,18.9732779,72.8339943,police_station,,,
"Police Station,Pooyappally",8.904569,76.7612367,police_station,,,+91-474 2462043
"Police station, Kolathur",10.941041,76.1486611,police_station,,,
"POLICE HEADQUARTERS, SILVASSA",20.2755194,73.0038807,police_station,,Dadra and Nagar Haveli,
Ambattur T1 Police Station,13.1073143,80.1525569,police_station,,,
Police Station,22.9587306,88.4930126,police_station,,,
"Police Station, Thekkumbhagam",8.9999485,76.5818757,police_station,,,
Police Post Canal Road,32.7264002,74.8473348,police_station,,,
Police Post Nehru Market,32.715763,74.8576676,police_station,,,
RRRF Civil Police TVM,8.5243005,76.9700801,police_station,,,
Police Station Women Gandhi Nagar Jammu,32.7014828,74.8550326,police_station,,,
Police Station Anti Human Trafficking Unit,32.7016684,74.8549287,police_station,,,
Police Station Bagh-e-Bahu Jammu,32.7192468,74.8748733,police_station,,,
Police Station Bakshi Nagar Gurha Morh Bakshi Nagar Jammu,32.7346939,74.8475633,police_station,,,
Police Station Domana,32.7906346,74.7820725,police_station,,,
Police Station Sunderbani,33.049413,74.491189,police_station,,,
"Police Station, Vythiri",11.5490094,76.0392886,police_station,,,
"Police Station, Kannur Interantional Airport",11.9148003,75.5510567,police_station,,,
Mattannur Police Station,11.9309935,75.5705769,police_station,,,
Barpeta Road Police Thana,26.4978526,90.9693147,police_station,,,
Nattukal Police Station,10.9678291,76.3522257,police_station,,,
"Police Station, Perinthalmanna",10.97533,76.2266056,police_station,,,+91-4933 227231
Devikulam Police Station,10.1522359,77.0838923,police_station,,,
Kannur Police Quarters,11.8781617,75.3676461,police_station,,,
Baduria Police Station,22.733369,88.7881594,police_station,,,
Mahe Police Station,11.7048523,75.533519,police_station,,,
Police Station,29.954818,78.1009584,police_station,,,
Ayodhya Kotwali,26.7987514,82.2045811,police_station,,,
"Police Station,Edathala",10.0897452,76.3943733,police_station,,,
Police Chowki Fatehganj,26.7723656,82.1463681,police_station,,,
District Police Office,12.2717178,79.0749271,police_station,,,
BERHAMPORE POLICE STATION,24.0963711,88.2590967,police_station,,,
"Police Station ,Vazhakkad",11.2445243,75.9589451,police_station,,,
"Police Station, Panniyankara",11.2269108,75.7916652,police_station,,,
Police Lines,29.8099626,76.4258062,police_station,,,
KPHB Police Station,17.4967403,78.3957003,police_station,,,
Lumding Police Station,25.7525058,93.1752463,police_station,,,
"Police Station ,Ambalavayal",11.6184067,76.2107912,police_station,,,
RKV POLICE STATION,14.337903,78.5362758,police_station,,,
"Police Station, Kattakkada",8.5084566,77.0830209,police_station,,,
"Raidurgam, Cyberabad",17.4233421,78.380577,police_station,,,
Sanganer Police Station,26.8195252,75.7971644,police_station,,,
Vishwakarma Police Station,26.9780908,75.7745373,police_station,,,+911412330507
Panipech police Station,26.938816,75.7878589,police_station,,,
"Police Station,Kalamassery",10.0462548,76.3170746,police_station,,,
Police Post Mansar,32.6938468,75.1510948,police_station,,,
"Police Station, Malur",11.8909361,75.6471745,police_station,,,+91-490 240 0440
2 Town Mahabubnagar Police,16.7499262,77.9997415,police_station,,,
Digha Thana,25.6471175,85.081218,police_station,,,
Shahganj Police Station,25.4388023,81.8290242,police_station,,,
Police Station,20.4933385,81.3678433,police_station,,,
1 Town Police Station,16.7386535,77.9900933,police_station,,,
Tadepalli Police station,16.4815344,80.6035544,police_station,,,
Police Station Katra,32.9932771,74.9308319,police_station,,,
Ramachndrapuram Police Station,17.4944555,78.3163307,police_station,,,+91 8455280213
Miyapur Police Strion,17.4964174,78.3475494,police_station,,,
Thalassery Town police Station,11.7478048,75.488665,police_station,,,
"Police Station, Kozhinjampara",10.7378184,76.8348747,police_station,,,
Police Station,11.7496407,75.4857281,police_station,,,
Police Station,16.3171138,77.6987758,police_station,,,
Police Office Complex,13.0028292,76.1008211,police_station,,,
Prathipadu Police Station,16.1824378,80.3335719,police_station,,,0863-2280233
Police Station,9.1738923,76.5041746,police_station,,,
Police Line Narnaul,28.0477755,76.1143575,police_station,,,
Railway Police Force,28.044658,76.1218962,police_station,,,
Police Station Parwanoo,30.8427482,76.9540732,police_station,,,100;108;01792-233124
Police parade ground,16.2962745,80.4328012,police_station,,,
"Police Station, Anchal",8.9326442,76.9062224,police_station,,,
Maithon Police Station,23.7643456,86.7982646,police_station,,,
"Police Station, Kottayi",10.7683676,76.5433121,police_station,,,
"Police Station, Vellarikund",12.3668081,75.2936288,police_station,,,
"Police Station, Alakode",12.1996919,75.4631504,police_station,,,
"Police Station, Cherpulassery",10.8862027,76.3206357,police_station,,,
"Police Station,Binanipuram",10.0961371,76.3207639,police_station,,,
"Police Station, Kuttampuzha",10.1510866,76.7371475,police_station,,,
Police Station Changaramkulam,10.7424618,76.0307427,police_station,,,
"Police Station, Kuttippuram",10.8536752,76.037378,police_station,,,
"PWD Rest House, Kottayam",9.5376298,76.8864089,police_station,,,
"Kumbalanghi,Police Station",9.879134,76.2880873,police_station,,,
"Police Station,Perambra",11.5589814,75.7574327,police_station,,,
Erumapetty Police Station,10.6810034,76.1655746,police_station,,,
"Police Station, Iritty",11.992693,75.6813902,police_station,,,
"Police Station, Peringome",12.2238801,75.3138974,police_station,,,
S P Office,11.5788523,75.5996721,police_station,,Kozhikode,
Punjagutta Police Station,17.4262429,78.4523748,police_station,,,
Police Station,17.3681556,78.5276899,police_station,,,
Police Dog Squad,11.9475783,79.7941748,police_station,,,
"Coast Police Station,Azhithala",11.5710895,75.5879831,police_station,,,
Puducherry Traffic Police Station - Gorimedu,11.9499513,79.7947333,police_station,,,
"Police Station, Ulikkal",12.0410691,75.6628374,police_station,,,
"Police Station, Valapattanam",11.9241605,75.3512785,police_station,,,
"Police Station, Thalayolaparambu",9.7864037,76.4428879,police_station,,,+914829239200
Excise office check post,8.389615,77.0987861,police_station,,,
"Police Station,Kodungallur",10.228186,76.1977571,police_station,,,
"Police Station,Naruvamoodu",8.4486435,77.0345224,police_station,,,
"Police Station, qKayamkulam",9.175227,76.5027454,police_station,kerala,alappuzha,
Shikrapur-Talegoan Dhamdhere Police Staion,18.6953473,74.1376597,police_station,,,
"Police Station,Pandalam",9.2281577,76.6788782,police_station,kerala,pathanamthitta,
"Police Station, Enathu",9.0926748,76.7542488,police_station,,,
"Police Station, Birmaharajpur",20.873496,84.0462956,police_station,,,
Rajapalayam South Police Station,9.4499892,77.5546694,police_station,,,+91 04563 230739
Rajapalayam North Police Station,9.4589091,77.5556291,police_station,,,+91 04563 230749
Police Station,9.2059598,76.5741007,police_station,,,
"Police Station,Thankamany",9.840012,77.0347105,police_station,,,
Armed Reserve Police Camp Kottayam,9.5940087,76.539294,police_station,,,+91 481 2578614
"Police Station, Mannanthala",8.5637214,76.9484025,police_station,,,+91 471 254 3100
Police Station,11.0266436,76.9516544,police_station,,,
Police Station,21.1181905,79.5429965,police_station,,,
Police Station,28.539244,77.3404996,police_station,,,
"Police Station, Vilappilshala",8.5215056,77.0392226,police_station,,,
Police Station,26.4962567,90.7047794,police_station,,,
Police Station,31.9449219,75.8767278,police_station,,,
Police Station,11.6604562,76.1622358,police_station,,,
Central Police Station,9.9870657,76.2761814,police_station,,,
Traffic Police Station,9.9868562,76.2757357,police_station,,,
"Police Station, Oonnukal",10.0506965,76.7140221,police_station,,,
Police Station,25.2940485,91.5775913,police_station,,,
"Police Station ,Chittar",9.3332855,76.9128609,police_station,,,
"Police Station, Kundara",8.9565528,76.6705987,police_station,,,
"Police Station, Vengara",11.0517781,75.9865659,police_station,,,
"Police Station,Chandera",12.1858471,75.1707044,police_station,,,
"Police Station,Venjaramoodu",8.6811876,76.9087809,police_station,,,
"Police Station,Chirayinkeezhu",8.6600399,76.7862927,police_station,,,
"Police Station,Atholi",11.3815893,75.7588393,police_station,,,
"Police Station,Thiruvambadi",11.3580418,76.0063315,police_station,,,
"Police Station, Thirtala",10.801822,76.126169,police_station,,,
"Police Station ,Aloor",10.3412142,76.281007,police_station,,,
Traffic Police Station II,28.3389797,76.937426,police_station,,,
Njarakkal Police Station,10.0392211,76.219029,police_station,,,+91-484 249 2328
Cherpu Police Station,10.4404824,76.2106641,police_station,,,
"Police Station, Kenichira",11.7241182,76.1436174,police_station,,,
Ponnani Police Station,10.7569152,75.9289436,police_station,,,04942666037
"Police Station,Angamaly",10.1950816,76.3857486,police_station,,,
"Police Station,Puthukkad",10.4161235,76.2713719,police_station,,,
Police Line,18.4370192,81.6733256,police_station,,,
Sukhpura Thana,25.8565061,84.0920498,police_station,,,
Amangal Police Station,16.8497335,78.5318592,police_station,,,
Kerala Armed Police IV Batalion,11.9867031,75.371593,police_station,,,
"Police Station,Chathannoor",8.8619867,76.7189968,police_station,,,
Rural S P Office,11.9851103,75.3702539,police_station,,,
Aranmula Police Station,9.3266054,76.6856169,police_station,,,
Manduadih Police Station,25.3017262,82.9663751,police_station,,,
Onda Police Station,23.1431264,87.1992096,police_station,,,+913242266223
Sigra Thana,25.3183389,82.9906491,police_station,,,
Vellikulangara Police Station,10.3635307,76.4084193,police_station,,,
baran police station,25.1002334,76.5145172,police_station,,,
"Police Station, Mankada",11.0155982,76.1769005,police_station,,,
"Police Station, Kalladikode",10.8935366,76.5392044,police_station,,,
Police Station,29.6934487,77.0043658,police_station,,,
Sector 6 Police Chowki,29.678205,77.0070915,police_station,,,
"Police Station,Kanjikkuzhy",9.9487169,76.9314594,police_station,,,
"Police Station, Edakkara",11.3596429,76.3066243,police_station,,,
"police station, Thenjipalam",11.135689,75.8954652,police_station,,,
MSP Police Training Camp,11.0703495,76.0652096,police_station,,,
"Police Station,Chengamanad",10.1520237,76.3384989,police_station,,,
Police Station,22.1204632,84.0335937,police_station,,,
"Police Station,Koipuram",9.3531629,76.674341,police_station,,,
"Police Station,Santhanpara",9.9672072,77.2143277,police_station,,,
Police Station,19.8860298,84.6372541,police_station,,,
Nandakumar Police Station,22.1967902,87.9259826,police_station,,,
"Janamaithri Community Police,Peermade",9.571641,76.9954201,police_station,,,
"Police Station, Kalikavu",11.1690058,76.3208791,police_station,,,
"Police Station, Kottarakkara",9.0006518,76.772109,police_station,,,+914742454629
Police station kurgaon,26.4569076,76.8583163,police_station,,,
R T Nagar Traffic Police station,13.0333764,77.5886106,police_station,,,
"Police Station, Karikkottakari",12.0007208,75.7537754,police_station,,,
"Police Station,Varapuzha",10.0710405,76.2723381,police_station,,,
Police Station Udhyog Nagar,27.6216959,75.1546536,police_station,,,
POLICE CHOWKI,26.4235197,80.388663,police_station,,,
Police Station,17.0575141,79.2598899,police_station,,,
Kotwali Thana,25.24662,86.9736043,police_station,,,
"Police Station, Vithura",8.6689211,77.0832429,police_station,,,
"Police Station ,Edacheri",11.6585584,75.6115621,police_station,,,
Sanand G.I.D.C police station,23.0313925,72.2948002,police_station,,,
Kamrauli police station,26.4851456,81.5596913,police_station,,,
"Police Station,Aluva West",10.1268274,76.3002829,police_station,,,
"Police Station,Karimkunnam",9.8531607,76.6868329,police_station,,,
"Police Station, Mundakaym",9.5380791,76.8867202,police_station,,,
Shakthikulangara Police Station,8.9108899,76.5605241,police_station,,,
"Police Station ,Karukachal",9.502015,76.6399123,police_station,,,
Sreekrishnapuram police station,10.8924163,76.3960703,police_station,,,
"Police Station ,Varandarappilly",10.4201125,76.3416629,police_station,,,
"Police Station, Kadampuzha",10.9356735,76.0445784,police_station,,,
Police Station,9.133941,76.7508969,police_station,,,
Police Station,9.1337397,76.7511941,police_station,,,
Police Station,11.218187,75.8567447,police_station,,,
"Police Station, Murickassery",9.9062925,77.0096845,police_station,,,
Cyber Cell,9.0545332,76.5351239,police_station,,,
"Police Station ,Kodumon",9.1830645,76.7711271,police_station,,,
Aryancode Police Station,8.4718205,77.128089,police_station,,,
Police Station Chalissery,10.7329107,76.085269,police_station,,,
Malayinkeezh Police Station,8.4899973,77.0392189,police_station,,,
"Police Station, Nooranad",9.1753596,76.6399341,police_station,,,
"Police Station,Marayamuttom",8.4197167,77.1095719,police_station,,,
"Police Station,Mathilakam",10.2900284,76.1675504,police_station,,,
"Police Station ,Pantheerankavu",11.2184068,75.8541643,police_station,,,
"Police Station, Areecode",11.2345189,76.0506122,police_station,,,
"Police Station ,Vandipeiyar",9.5691429,77.0864844,police_station,,,
"Police Station, Vatanappally",10.4688507,76.0842741,police_station,,,
KR Puram Police Station,13.0087574,77.6932934,police_station,,,
Balurghat Police Station,25.2290687,88.7756639,police_station,,Dakshin Dinajpur,
"Ciircle Inspector Office, Perunad",9.3674835,76.8551566,police_station,,,
Perumbadappu Police Station,10.6946551,75.9888509,police_station,,,
Tirur Sub Division Office,10.9120566,76.0469099,police_station,,,
"Police Station, Shornur",10.7627509,76.2697595,police_station,,,
police station,10.7714418,76.3793759,police_station,,,
"Police Station,Kannamaly",9.8859948,76.2609298,police_station,,,
Cuffe Parade Police Station,18.9119181,72.8187658,police_station,,,
"DYSP Office Kodungallur, ward 4",10.2267245,76.1962559,police_station,,,
"Police Station, Kongad",10.8543996,76.5243432,police_station,,,
Kasargod Traffic Police Station,12.508519,74.9923783,police_station,,,
"Police Station,Aluva East",10.102797,76.358783,police_station,,,
"Cyber Crime Police Station,  Alappuzha",9.4938303,76.3226364,police_station,,,
Police Quarters,9.9360486,76.3520859,police_station,,,
"Police Station, Maranallor",8.4695794,77.0750875,police_station,,,
"Police Station ,  Alappuzha South",9.4944478,76.3305676,police_station,,,
"Police Station ,Elavumthitta",9.2755137,76.6922112,police_station,,,
"Police Station,Ayyampuzha",10.2511813,76.4718974,police_station,,,
ADA Area Police Office,26.781662,82.178723,police_station,,,
"Police Station, Kulamavu",9.7929158,76.8859861,police_station,,,
Bavdhan Police Station,18.5113127,73.777488,police_station,,Pune,+91-8856-062100
B4 Taluk Police Station,11.9366797,79.5066409,police_station,,,
Upparpet Traffic Police Station,12.9745187,77.5749342,police_station,,,
Police Chauki Jail Road,25.4052315,81.869155,police_station,,,
Pashan Police station,18.5382156,73.7981062,police_station,,,
Excise Range Office Tirur,10.907776,75.9232909,police_station,,,
Guindy J3 Police station,13.0093531,80.2106918,police_station,,,
Roha Police Station,18.4417834,73.112804,police_station,,,
"Police Station, Walayar",10.8227678,76.8134779,police_station,,,
Sindhurgnagari Police Station,16.1157191,73.7050572,police_station,,,
Hingoli Town Police Station,19.7131046,77.1435674,police_station,,,
Kondhwa traffic police chowky,18.464748,73.8895195,police_station,,,
Likabali Police Station,27.6582245,94.7042851,police_station,,,
Murud Police Station,18.3343384,72.9546777,police_station,,,
Silapathar Police Station,27.5858897,94.7265111,police_station,,,
Jaynagar Police Station,22.1754155,88.4204776,police_station,,,
Kumbalagodu Police Station,12.8842174,77.4498569,police_station,,,
"Police Station, Malampuzha",10.8208045,76.6714975,police_station,,,
"Police Station, Yeroor",8.9357343,76.9435625,police_station,,,+91-475 2273204
Police Station,17.8859193,79.7096863,police_station,,,
Police station,17.1222754,81.2945053,police_station,,,
Crime Branch,30.6578048,76.8859008,police_station,,,+91 172 2550013
"Police Station, Alappuzha North",9.4994079,76.3259511,police_station,,,
"Police Station, Mavelikara",9.2457874,76.5403477,police_station,,,
"Police Station, Kareelakulangara",9.2538081,76.464419,police_station,,,
"Police Station,kurathikadu",9.2057085,76.5923652,police_station,,,
"Police Station,kanakakunnu",9.1895869,76.4701633,police_station,,,
"Police Station,North Paravur",10.1477682,76.2311435,police_station,,,
"Police Station,Munambam",10.1694903,76.1813908,police_station,,,
"Police Station,Puthenvelikkara",10.1810084,76.2446671,police_station,,,
Eloor Police Station,10.0741229,76.3001922,police_station,,,
Infopark Police Station and Cyber Crime Police Station,10.0069754,76.3615261,police_station,,,
"Janamaithri Police Station,Thrikkakara",10.0208098,76.3453562,police_station,,,
"Police Station,Mulavukad",10.0141956,76.256258,police_station,,,
Maradu Police Station,9.9365133,76.3282261,police_station,,,
"Police Station , Marayoor",10.2742791,77.1610926,police_station,,,
Town Police Station,11.2502728,75.7794587,police_station,,,
"Police Station, Nedupuzha",10.4992095,76.2108343,police_station,,,
"Police Station, Mannuthy",10.5358158,76.2641579,police_station,,,
"Police Station,Udumbanchola",9.9029786,77.1771494,police_station,,,
"Police Station, Muttam",9.8398889,76.7463034,police_station,,,
"Police Station , Idukki",9.8525244,76.9628205,police_station,,,
Government Railway Police,22.1697708,88.4161571,police_station,,,
"Police Station , Kattappana",9.7531969,77.1161229,police_station,,,
"Police station ,Cumbummettu",9.7460254,77.2199773,police_station,,,
"Police Station,Upputhara",9.7010053,77.0234936,police_station,,,
"Police Station, Chombala",11.6778509,75.5524112,police_station,,,
"Police Station ,Nadapuram",11.6871068,75.6523024,police_station,,,
"Police station, Thottilpalam",11.677832,75.7801281,police_station,,,
"Police Station,Peruvannamoozhi",11.5989907,75.8221254,police_station,,,
"Police Station, Koorachundu",11.5413648,75.846729,police_station,,,
"Police Station, Chavara",8.9953523,76.5332279,police_station,,,
"Police Station, Vadakara",11.5944214,75.5878298,police_station,,,
"Police Station,Koyilandy",11.4499821,75.6882496,police_station,,,
"Police Station,Kakkur",11.3741068,75.8151888,police_station,,,
"Police Station,Elathur",11.3433677,75.7401563,police_station,,,
"Police Station,koduvalli",11.3611535,75.9102883,police_station,,,
"Office Of The Deputy Superintendent Of Police, Perinthalmanna",10.9758939,76.2269297,police_station,,Malappuram,+91-4933 227213
Police Station New Ashok Nagar,28.6037632,77.323488,police_station,,,
Police Station,12.885446,77.671825,police_station,,,
"Police Station, Kunnamangalam",11.3030928,75.8804077,police_station,,,
"Police Station,Nallalam",11.2106702,75.8068825,police_station,,,
"Police Station, Marad",11.202339,75.7909672,police_station,,,
"Police Station,Feroke",11.1830791,75.8379361,police_station,,,
"Police Station, Poonthura",8.4470461,76.9466236,police_station,,,
"Police Station, Beypore",11.1677635,75.8065649,police_station,,,
"Police Station,Oachira",9.134415,76.5106359,police_station,,,
"Police Station, Pathanapuram",9.0884237,76.8527124,police_station,,,
"Police Station, Puthoor",9.0412665,76.7153404,police_station,,,
"Police Station, Punalur",9.0197662,76.9165364,police_station,,,
"Police Station,Thenmala",8.9582201,77.0656475,police_station,,,
"Police Station, Ezhukone",8.9703808,76.7219909,police_station,,,
"Police Station, Anchalumood",8.9343518,76.6039893,police_station,,,
Coastal Police Station Pazhaverkadu,13.4201609,80.3175919,police_station,,,
"Police Station, Kannanalloor",8.9027328,76.6954506,police_station,,,
"Police Station,Chithara",8.8185889,76.993634,police_station,,,
"Police Station,Kadakkal",8.8252361,76.9185034,police_station,,,
"Police Station, Manjeshwar",12.7151854,74.8911301,police_station,,,
"Police Station,Kumbla",12.5945889,74.9443797,police_station,,,
"Police Station,Vidyanagar",12.5212743,75.0163733,police_station,,,
"Police Station, Perumpetty",9.4308768,76.7411172,police_station,,,
"Police Station ,Malayalpuzha",9.285843,76.8235744,police_station,,,
"Police Station ,Thannithodu",9.2601954,76.9251263,police_station,,,
"Police Station ,Pavaratty",10.5352144,76.0846735,police_station,,,
"Police Station ,Anchuthengu",8.6760952,76.7591285,police_station,,,
"Police Station ,Valiamala",8.6313846,77.0314832,police_station,,,
"Janamaithri Police Station ,Aryanad",8.5800376,77.0864704,police_station,,,
"Police Station ,Aryancode",8.4718099,77.1283623,police_station,,,
"Police Station , Vellarada",8.4451228,77.1953764,police_station,,,
"Police Station ,Thirunelli",11.9006178,76.0076447,police_station,,,
"Police Station ,Kambalakkad",11.6881908,76.0794242,police_station,,,
Women Police Station,30.6937421,76.8521671,police_station,,,
Police Station,30.0060407,79.5705739,police_station,,,
"Police Station, Agali",11.1041776,76.6519221,police_station,,,
"Police Station ,Thaliparamba",12.0374161,75.3630495,police_station,,,
"Police Station ,Padinjarathara",11.691598,75.9763354,police_station,,,
"Police Station, Kalpetta",11.6029978,76.0845019,police_station,,,
Rabale Traffic Police Station,19.1484859,72.9931274,police_station,,,
Pozhiyur Police Station,8.3100466,77.0759177,police_station,,,
"Women Police Station, Malappuram",11.0393286,76.0883811,police_station,,,
"Cyber Crime PS ,Malappuram",11.042098,76.0875545,police_station,,,
"Police Station, Thrissur West",10.5211302,76.1905589,police_station,,,
Police Station,17.6703829,80.8848389,police_station,,,
Central Police Station,9.9870509,76.2759135,police_station,,,
"Police Station, Muvattupuzha",9.9805395,76.5818793,police_station,,,
"Janamaithri Police Station ,Vaikom",9.7494828,76.3914116,police_station,,,
"Police Station , Erattupetta",9.6891643,76.7765866,police_station,,,
"Police Station, Ettumanoor",9.670876,76.5573312,police_station,,,
"Crime branch of police, Kottayam",9.5907303,76.5356426,police_station,,,
"Police Station , Ponkunnam",9.5656129,76.7551828,police_station,,,
"Police Station, Peruvanthanam",9.5384399,76.9026286,police_station,,,
"Police Station, Changanassery",9.4461123,76.5343281,police_station,,,
"Costal Police Station Thottapalli , Alapuzha",9.3180857,76.3809006,police_station,,,
Rabale Police Station,19.1462779,73.0011119,police_station,,,
Bellandur Traffic Police Station,12.9218103,77.6615877,police_station,,,
Police Station,18.6739512,78.0950738,police_station,,,
Banakal Police Station,13.1374574,75.5545382,police_station,,,
Cyber Crime Police Station,12.3069127,76.6654555,police_station,,,
Police Station,12.3071409,76.6643878,police_station,,,
police station,15.942253,78.5475273,police_station,,,
police quarters,15.9422826,78.5478406,police_station,,,
Police Headquarters,12.9695587,77.587855,police_station,,,
Police Station,9.5118788,77.6333965,police_station,,,
B1 North Beach Police Station,13.0899215,80.2904578,police_station,,,
Police Station,9.4982417,77.6458404,police_station,,,
District Police Office,18.3081746,83.8937926,police_station,,,
Islampur Police Station,26.2588034,88.1847331,police_station,,,
Department of Prisons & Correctional Services,12.9802646,77.5815071,police_station,,,
S.P. Office (Superintendent of Police),22.4752261,70.0653194,police_station,,,
Mahila Police Station (CAW cell),22.4755792,70.06539,police_station,,,
Police Station,22.4753695,70.0657712,police_station,,,
Police Station,16.9543301,82.2370901,police_station,,,
SP Office,16.9739927,82.2363158,police_station,,,
2 Town Police Station,17.5142679,80.6420628,police_station,,,
"Crime Branch CID Office, kambalakkad",11.676945,76.0746992,police_station,,,
Police Station,9.5115051,77.6335244,police_station,,,
Adugodi Traffic Police Station,12.9415666,77.6087598,police_station,,,080 2294 3119
Adugodi Police Station,12.9392272,77.6101711,police_station,,,
City Armed Reserve North,13.0753016,77.6356014,police_station,,,
Police Station Nagaroor,8.7344154,76.8498301,police_station,,,
Police Station,9.6760219,76.3931659,police_station,,,
Pawapuri Sahayak Thana Giriak,25.0891062,85.537471,police_station,,,
Police Station,9.7479401,76.284642,police_station,,,
"Traffic Police Station, Perumbavoor",10.1178862,76.4805622,police_station,,,
Police Station,30.2683617,76.0391379,police_station,,,
Kunnamkulam Police Station,10.6494291,76.0706352,police_station,,,
Yeshwantpura Police Station,13.0178863,77.5584179,police_station,,,
Whitefield Police Station -Office of the Deputy Commisionner,12.9754425,77.7511388,police_station,,,080 22434 72
Police Station,21.1488822,81.794407,police_station,,,
C3 Seven Wells Police Station,13.0988879,80.2816945,police_station,,,
C5 Kothavalchavadi Police Station,13.0940347,80.2854602,police_station,,,
C1 Flower Bazaar Police Station,13.0884077,80.2817032,police_station,,,
C1 Flower Bazaar Police Booth,13.0883718,80.2823944,police_station,,,
H1 Washermanpet Police Station,13.1086614,80.2809199,police_station,,,
P2 Otteri Police Station,13.1003326,80.2515633,police_station,,,
Superintendent of Police,12.9895821,77.5920271,police_station,,,
Police Station,9.6865884,76.3440221,police_station,,,
Coastal Police Station,12.2039153,75.1212798,police_station,,,
Traffic police,20.0570743,78.9511352,police_station,,,
Police station wani,20.0575817,78.9508597,police_station,,,
S.P. Office Karimganj.,24.868922,92.3563602,police_station,,,
Shakarpur Police Station,28.63741,77.270736,police_station,,,
E3 Teynampet Police Assistance Booth,13.0313112,80.2398324,police_station,,,
Office of the Director General of Police Civil Supplies CID Chennai,13.0300516,80.2432354,police_station,,,
IMPHAL POLICE STATION,24.7999296,93.9406819,police_station,,,
SP IMPHAL WEST,24.7998245,93.9406397,police_station,,,
DIGP(R-I) OFFICE,24.7997157,93.9408015,police_station,,,
"Police Station,Chottanikkara",9.9326205,76.3906757,police_station,,,
Nehra Police Station,26.1580658,86.1013104,police_station,,,+916287742974
Hinjawadi police station,18.5861167,73.7356936,police_station,,,
District Police Camp Office,11.5497028,75.6011907,police_station,,,
Bedakam Police Station,12.4682348,75.1840211,police_station,,,
Koramangala Police Station,12.9410977,77.6214106,police_station,,,
Police outpost station,9.6733564,76.8133948,police_station,,,
Matheran Police Station,18.9827258,73.2685963,police_station,,,
Police Station,26.5889665,93.4009509,police_station,,,
Police Station Neyyardam,8.5327163,77.1440221,police_station,,,
Perungudi Police Station,9.8294147,78.1009093,police_station,,,
C2 Elephant Gate Police Station,13.0926307,80.2750124,police_station,,,
